geometry,DENOMINAZIONE_STRUTTURA,RAGIONE_SOCIALE,INDIRIZZO,SITOWEB,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,CLASSIFICAZIONE,TELEFONO,INDIRIZZO_EMAIL,ZONA_IDS,PERCENTUALE_RIDUZIONE,NUMERO_STANZE,NUMERO_LETTI
"X: 1373593.16273247, Y: 5690253.49680461, Z: NaN",DUE LEONI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,306",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373362.18616347, Y: 5690705.09652764, Z: NaN",LA BISSA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5414",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372348.57065975, Y: 5690006.28408093, Z: NaN",GRANDA SWEET SUITES - 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3201",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,7
"X: 1372348.57065975, Y: 5690006.28408093, Z: NaN",GRANDA SWEET SUITES - 3,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3201",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372348.57065975, Y: 5690006.28408093, Z: NaN",GRANDA SWEET SUITES - 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3201",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,7
"X: 1373184.98076738, Y: 5689853.56644174, Z: NaN",CA'NOVA C,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2157",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1373069.95921051, Y: 5689947.23630245, Z: NaN",LIBERTY,RUBINI LUISA,"SAN MARCO,2030",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,               ,info@cadeldose.com,CENTRO STORICO,0,1,2
"X: 1373069.95921051, Y: 5689947.23630245, Z: NaN",DECO,RUBINI LUISA,"SAN MARCO,2030",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,               ,info@cadeldose.com,CENTRO STORICO,0,1,3
"X: 1373395.47079164, Y: 5690498.28519632, Z: NaN",SAN MARCO 4976,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4976",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,10
"X: 1373395.47079164, Y: 5690498.28519632, Z: NaN",LOUISE ANGEL SRL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4976",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,10
"X: 1373184.98076738, Y: 5689853.56644174, Z: NaN",CA'NOVA B,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2157",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373184.98076738, Y: 5689853.56644174, Z: NaN",CANOVAL,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2157",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,2
"X: 1373184.98076738, Y: 5689853.56644174, Z: NaN",CA'NOVA H,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2157",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO4,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO3,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTO LUXURY STUDIO 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO5,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO6,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO7,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373251.1817287, Y: 5690680.79930469, Z: NaN",RIALTOLUXURYSTUDIO2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5141",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372794.58441036, Y: 5690076.29324673, Z: NaN",CORDIOLI SAN MARCO 3555 PT SUB 10,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3555",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373219.62291817, Y: 5690468.80708847, Z: NaN",ANGI SAN MARCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4733/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373346.4979317, Y: 5690463.87265146, Z: NaN",SAN MARCO CENTRO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4914",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372537.05979463, Y: 5690179.89459713, Z: NaN",SUITE 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3360",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372819.01094344, Y: 5690134.59855476, Z: NaN",705,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3580",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372819.01094344, Y: 5690134.59855476, Z: NaN",701,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3580",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372819.01094344, Y: 5690134.59855476, Z: NaN",702,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3580",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372819.01094344, Y: 5690134.59855476, Z: NaN",703,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3580",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372819.01094344, Y: 5690134.59855476, Z: NaN",704,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3580",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373162.24518297, Y: 5690083.11221069, Z: NaN",RIGOLETTO,MENEGHETTI MARGHERITA,"SAN MARCO,1629",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,elisabetta.bettolo@gmail.com,CENTRO STORICO,0,2,3
"X: 1373162.24518297, Y: 5690083.11221069, Z: NaN",CA GIORGIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,1629",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1373082.95276553, Y: 5690397.40970842, Z: NaN",INVERARDI ELENA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4122",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,5,9
"X: 1373082.95276553, Y: 5690397.40970842, Z: NaN",CORNER,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4122",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372944.24322121, Y: 5689918.79927399, Z: NaN",CASA DA PIAN 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2527",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372861.28927223, Y: 5689777.13154843, Z: NaN",RESIDENZE DEL GIGLIO APP.3,LABOS REAL ESTATE DI MONICA LAZZARIN,"SAN MARCO,2489",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3666913064     ,labosrental@gmail.com,CENTRO STORICO,0,1,2
"X: 1372861.28927223, Y: 5689777.13154843, Z: NaN",RESIDENZE DEL GIGLIO - APP.4,POMINI FRANCESCO,"SAN MARCO,2489",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3666913064     ,residenzedelgiglio@gmail.com,CENTRO STORICO,0,1,2
"X: 1373197.48367802, Y: 5690461.10437069, Z: NaN",SAN MARCO CHARMING SUITE VENICE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4665/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373197.48367802, Y: 5690461.10437069, Z: NaN",CA SAN LUCA 1,STALLA ELIA,"SAN MARCO,4665/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3492168717     ,dimorasanluca@gmail.com,CENTRO STORICO,0,3,7
"X: 1373197.48367802, Y: 5690461.10437069, Z: NaN",CA SAN LUCA 3,STALLA ELIA,"SAN MARCO,4665/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3492168717     ,dimorasanluca@gmail.com,CENTRO STORICO,0,3,8
"X: 1373197.48367802, Y: 5690461.10437069, Z: NaN",CA SAN LUCA 2,STALLA ELIA,"SAN MARCO,4665/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3492168717     ,dimorasanluca@gmail.com,CENTRO STORICO,0,3,8
"X: 1372903.81390443, Y: 5690243.41347271, Z: NaN",CASA VENEZIA DREAM,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3707",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372537.05979463, Y: 5690179.89459713, Z: NaN",SUITE 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3360",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372863.78986152, Y: 5690008.8752764, Z: NaN",APPARTAMENTO CALLEGHERI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2565",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1372491.20330629, Y: 5690159.1758365, Z: NaN",CA' BONACIN,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3354",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1373393.45728191, Y: 5690606.60221999, Z: NaN",CA' BEATRICE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5240/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1373431.36070509, Y: 5690398.46177687, Z: NaN",SAN MARCO SUITES,SGA SRL,"SAN MARCO,755",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,04211886010    ,alessandra@mjhgroup.it,CENTRO STORICO,0,8,16
"X: 1372723.55914809, Y: 5690129.94153419, Z: NaN",CASANOVA RELAIS,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3536",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372842.98385361, Y: 5690272.03854295, Z: NaN",CA' MANDOLA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3769",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
"X: 1373382.48350519, Y: 5690650.57163991, Z: NaN",VENICE RIALTO BRIDGE APARTMENT,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5288",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1372754.74656871, Y: 5689883.69792769, Z: NaN",LA TANA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,2669/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1372785.74097356, Y: 5690400.55507708, Z: NaN",APPARTAMENTO MARINONI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3944",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372785.74097356, Y: 5690400.55507708, Z: NaN",CASA TESSIER,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3944",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372689.86471218, Y: 5689853.55929333, Z: NaN",APPARTAMENTO GIGLIO,TESTA LIANA,"SAN MARCO,2750/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3280276645     ,liana.testa@icloud.com,CENTRO STORICO,0,2,3
"X: 1372751.82020828, Y: 5690298.99812074, Z: NaN",SAN MARCO 3919,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3919",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372508.65739974, Y: 5690230.11611607, Z: NaN",DIMORA ALVERÀ,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3366",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,7,13
"X: 1372508.65739974, Y: 5690230.11611607, Z: NaN",CA' CORNER,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3366",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1373162.858312, Y: 5690471.82380303, Z: NaN",CA' GOLDONI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,4607",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1372420.62805962, Y: 5690088.29471575, Z: NaN",SAN MARCO 3267,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3267",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372420.62805962, Y: 5690088.29471575, Z: NaN",CA PAGAN 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,3267",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1373389.64901798, Y: 5690674.40131422, Z: NaN",CONVILLI AMBRA SAS,PUBBLICAZIONE DATO NON AUTORIZZATA,"SAN MARCO,5443",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
